index,ratings,reviews
3290,5,"Superb phone only con is that it's big and heavy
Camera is superb I don't know why everyones downgrading the camera and with gcam it's really good
Smooth and joy to use
Battery is very good
Good performance
And moto is very good with lots of unique features and don't buy grey it attracts finger prints."
3291,5,"Super mobile from motorola.. I purchased this mobile for camera purpose..initially i thought that camera is not upto the mark and quite disappointed but later i observed that if u more focus on the object, what u want to snap it is delivering excellent pics.. I will upload soon for reference.. And except this issue all the features are good.. Looks premium.. Great display.. And smooth gaming experience.. Battery back up is awesome.. This is my second mobile from moto family.. I loved it.. 😍�...
READ MORE"
3292,5,"Purchased frosted champaign colour. The colour is rich and Amazing. Worth of money.
I was not at all interested in Mi family but was hoping moto to have a big blast. Moto g60 frosted champaigne really performs better than those of Mi family cellphone.
Happy here and Loved it."
3293,5,"I am writing this review after 45 days of usage. Please find the pros and cons as below

Pros : 1. Great battery life which last for at least 2 days of usage
2. Good HDR10 screen which has natural colors.
3. Snapdragon 732G processor work a great job and phone never legs while doing tasks.

Cons: 1. 108 MP camera is not up to mark and no details in images. Camera software need to improve on priority basis.
2. Phone is big and heavy due to 6000 amp battery and 6.78 inches screen."
3294,5,Worth it for the money looks are amazing hand feel is also very good but charging talks lots of time 1:30 hrs but the customization is excellent and features are beyond the limits ......
3295,5,"I am writing this review after using this phone for 4 weeks. I have used Motorola phones before so I know what to expect.

I absolutely love this phone.

This phone is great for Media consumption. The phone comes with a big Full HD display and it renders the videos smoothly. The big wide screen gives a great movie watching experience. I miss the stereo speakers which were present in Motos previous lineups. The single speaker at the bottom is loud enough such that it is pretty audible in the ...
READ MORE"
3296,5,"This is worth the price. Don't let people fool you with the saying it doesn't have an amoled screen or it doesn't have in built fingerprint scanner or has and mediocre camera.

Pros.
1. The device has 120Hz The Screen is amazing in auto refresh rate. No need to switch it to 120Hz.
2. Stock android experience is amazing.
3. The camera quality is very good be it the rear or front.
4. On paper it is a big and heavy phone but when you hold it in your hand it doesn't feel so at all. It is built is...
READ MORE"
3297,5,"I was confused between f62 and Moto g60 but I made the right choice no doubt about it. F62 stands nowhere in performance no matter of the Exynos processor and all. Moto has best camera with the best battery optimization. Pubg doesn't get stuck at all u play in UHd graphics with high fps. And battery runs long enough that u can easily continuously play pubg for several hrs with less battery percent dropping. It's a simply value for money. Highly recommend this. Snapdragon is worth it, camera i...
READ MORE"
3298,5,"Really loved this phone. Stock Android experience is superb without any ads or blots. The camera performance is too good. The battery backup lasts for 2 days in normal usage. The display is IPS but it feels like Amoled screen also the refresh rate is 120hz. More than everything, this phone has unique 60 moto features which no other phones have in the market such gesture actions . Totally satisfied with all the aspect. The phone feels bit heavy that's the only con I have felt. Moto is finally ...
READ MORE"
3299,5,"Very nice phone
Camera is also good
Display size is very big
Performance is out of the world
Battery backup is also good
A very nice phone
Wroth for money
I am Very happy to buy this phone
."
3300,5,Value of money awesome battery backup awesome camera awesome performance awesome price best phone in the world..... 🙂😍😍😍😍
3301,5,"Hi added my review after two weeks ,Camera is ultimate ,And battery performance also Good.In ultra resolution camera the photos were awesome and it's upto u how to Click the Photos and all.Display bright ness Quite low .Need to add some features like Gallery and Note pad ."
3302,5,"This newly launched mobile by Motorola has been wonderful in its price range. With 108MP camera, quality of photos are little bit down in comparision to Samsung Galaxy M31. Performance is good and fast whereas battery backup is not so good.

Pros:
High resolution camera
6000mAh battery
Large screen
Fast and convenient to use
Amazing features including NFC

Cons:
Battery last for less than a day when used heavily
Charging is slow
Photos lack clarity"
3303,5,"Alright guys read up. If you are really looking for a full fledged no compromise smart phone in this bracket. Its better to look at some other phone which has all of that with adware and spam-ware. Brought this product to my mom and honestly never been peaceful with the clean android experience. Go for it for your sanity with better RAM management. Phone is big, not really heavy as some would suggest you would get used to it quickly. Mom is happy with the experience and that makes it all a wo...
READ MORE"
3304,5,"The phone is good enough.

Display is good , lacks a bit in sun though.

Battery is cool , charges a bit slow when compared with the mi oppo or other Chinese phones but then slow and steady wins the race. So no problem with that as it keeps battery healthy and makes it work better in the long run.

Camera is not much used by me but then does the job although nothing amazing in this segment.

Best part is that UI is totally clean, no adds or bloatware which makes the phone look premium and pr...
READ MORE"
3305,5,"Amazing phone. I bought it for my husband and he is in love with the phone. He has always been obsessed with Motorola phones and now he has got this amazing phone. He refers to it as ""The Beast"".
The front camera however can be better. But nonetheless there is nothing about this phone that you can complain about.
Go for it. It's very much worth the money♥️"
3306,5,"1. Battery performance is very very much better than other brand 6000mah...
2. Camara performance is good not a very good...that system is automatically compress images quality and details...but in value that value in very good performance...
3. Processor is very good
4 no heating and hung issue
5 processor is extent that device in using time feels like primium mobile thay uses
6 display is can be improved"
3307,5,"A phone review should not be based only on its hardware specs (memory, processor, camera, and battery) but also on the software and its ease of use as well, IMHO. There are lots of reviews on hardware and camera aspects of this phone, so I'm not going to delve much into that. I've always been a big fan of Moto phones primarily for their ease of use and very common-sense gesture controls, which I've not found at least in other brands such as Nokia and Samsung (due respect to them for their un...
READ MORE"
3308,5,"Such a wonderful phone this is. The camera is excellent, gives so much details. Absolutely clear photos.
Even the front camera produces nice and sharp photos. Tried slow motion in 240fps and was amazed.
Recommend to anyone who wish to buy a phone below 20k. Can't beat this one."
